combined,id,lat,lng,overhead,sv,has_sv,reason
3,R00594,37.143300,-122.133961,-1,4,True,"[tall_nearby, severity 4/10] Conductors span the sky from left toward the pole on the right. Tall redwoods/conifers line the left and background, but the wires run through open sky with visible separation from the trees. No limbs clearly overhang or contact the lines in this view."
3,R00595,37.143365,-122.133398,-1,4,True,"[tall_nearby, severity 4/10] Conductors span across the mid-field with poles visible. Tall redwoods and dense forest sit behind the line, but the wires appear to run in front of the treeline with visible separation. No clear overhang or contact geometry is evident at this distance; trees are tall and nearby but not demonstrably touching the conductors."
3,R00604,37.144154,-122.132061,-1,4,True,"[tall_nearby, severity 4/10] Overhead conductors are faintly visible crossing the upper-left sky. Tall redwoods line both sides of the road, but the visible wire span shows clear separation from the foliage rather than direct contact or overhang. Background canopy is behind the wires, not merging with them."
3,R00000,37.104423,-122.104624,-1,5,True,"[encroach, severity 6/10] Conductors run along the right side from the pole into dense redwood canopy. Foliage on the right appears close to the wire path within the envelope, but backlit dense background makes true contact geometry ambiguous; capping at 6."
3,R00009,37.104973,-122.116801,-1,5,True,"[tall_nearby, severity 4/10] Utility pole with crossarm and conductors runs along the road. Large redwoods stand close to the line on the right, but the conductors have visible separation from the trunks and no branch clearly overhangs or contacts the wires. The wire path is fairly clear in the upper frame; background canopy is behind, not on, the conductors."
3,R00015,37.105251,-122.112866,-1,5,True,"[encroach, severity 6/10] Conductors run along the road with a utility pole visible mid-frame. Dense foliage crowds close beside the wire path, but no clear contact or direct overhang is discernible against the heavy background canopy. Lighting and cluttered forest make precise wire geometry unclear, so capped at 6."
3,R00017,37.105304,-122.105398,-1,5,True,"[tall_nearby, severity 4/10] A single conductor spans diagonally across the frame with tall redwoods flanking both sides of the road. The wire crosses open sky in the center with visible separation from the dense canopy. Trees are tall and near the line but no clear overhang or contact is visible along the wire path."
3,R00019,37.105485,-122.112360,-1,5,True,"[tall_nearby, severity 4/10] Conductors cross the sky in the upper portion of the frame with visible separation from surrounding trees. Tall redwoods flank the line but no branch is clearly overhanging or contacting a conductor. Right-side foliage is near the road but below the wire span."
3,R00022,37.105620,-122.142413,-1,5,True,"[unclear, severity 6/10] Heavy fog obscures the wire path and conductor separation, capping severity at 6. Trees line the left side with foliage near the conductors, but the geometry of any contact or overhang cannot be confirmed due to poor visibility."
3,R00024,37.105753,-122.105723,-1,5,True,"[tall_nearby, severity 4/10] A conductor spans across the road from upper-left toward the right side. Tall redwoods and dense roadside foliage are near the line, but the visible wire path shows separation from the vegetation rather than clear contact or direct overhang. Backlit sun and distance make fine detail hard, but no genuine contact geometry is evident."
3,R00027,37.106093,-122.103715,-1,5,True,"[tall_nearby, severity 4/10] A single conductor spans diagonally across the upper frame with tall redwoods and mixed trees on both sides. Foliage is near the line path but visible separation exists; no clear overhang or contact is discernible against the background canopy."
3,R00028,37.106096,-122.104693,-1,5,True,"[tall_nearby, severity 4/10] Conductors are faintly visible on the left side of the frame spanning the road area. Tall redwoods and dense canopy are present nearby, but no branch is clearly overhanging or contacting the visible wire path. The trees show separation from the conductors, supporting a tall-nearby rating."
3,R00036,37.106663,-122.106753,-1,5,True,"[encroach, severity 6/10] A power line runs across the scene from the utility pole on the left. Dense redwood foliage on the right crowds near the conductor path, but the wire crosses against bright sky and much of the apparent proximity is background canopy behind the line. Wire path is somewhat unclear in the tree-dense areas, so capping at 6; vegetation appears beside rather than clearly overhanging the visible conductor span."
3,R00048,37.107651,-122.110418,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the scene with tall redwoods and dense foliage directly beside the wire path near the pole on the right and mid-frame. Vegetation appears within the envelope beside the lines, but exact geometry against the wires is obscured by background canopy, so capped at 6."
3,R00050,37.107731,-122.112817,-1,5,True,"[tall_nearby, severity 4/10] Conductors run diagonally across the upper portion of the frame with tall redwoods on both sides. The wire path over the road appears to have visible separation from foliage, though dense canopy is nearby. No clear overhang or contact geometry is visible; tall trees near the line dominate."
3,R00054,37.107877,-122.107430,-1,5,True,"[encroach, severity 6/10] Multiple conductors cross the frame with tall redwoods and dense foliage close alongside the wire paths, particularly on the left where trees are adjacent to the lines. No clear branch-on-wire contact is visible; the dense canopy appears to be behind or beside the wires rather than overhanging them. Rating capped in the encroachment range given visible proximity but no confirmed contact geometry."
3,R00061,37.108299,-122.107014,-1,5,True,"[tall_nearby, severity 6/10] A single conductor spans diagonally across the sky from upper left toward the trees at right. Dense canopy is adjacent to the wire path on both sides, but the exact geometry where the wire enters the foliage on the right is ambiguous against background trees. Cannot confirm contact or overhang; capping at 6 due to unclear wire path into vegetation."
3,R00063,37.108382,-122.114163,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the frame with tall redwoods on both sides. No branches clearly overhang or contact the wires; the dense canopy is behind/beside the line with visible separation along the wire path over the road."
3,R00064,37.108581,-122.109862,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the road from the pole with visible clear sky behind them. Tall redwoods flank the line, notably a large trunk on the right, but there is visible separation between the wires and the trees. No branches directly overhang or contact the conductors in the clearly visible span."
3,R00065,37.108818,-122.114578,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole at left across the frame; dense foliage on the left side is very close to and appears to encroach into the wire envelope, but strong sun flare and backlighting obscure the exact geometry, so severity is capped at 6."
3,R00069,37.109438,-122.114799,-1,5,True,"[tall_nearby, severity 4/10] A conductor spans diagonally across the upper right of the frame with tall redwoods nearby. The trees on the right are close to the line but show visible separation; no branch clearly overhangs or contacts the wire. Rated as tall trees near the line with separation."
3,R00070,37.109486,-122.110014,-1,5,True,"[encroach, severity 5/10] Distribution conductors run along the left side of the road with dense vegetation on both sides. Foliage on the left appears close to the wire path within the envelope, but no clear overhang or contact is visible against the sky. Tall redwoods are present but with separation from the lines."
3,R00071,37.109883,-122.114649,-1,5,True,"[encroach, severity 6/10] Conductors run diagonally across the upper right of the frame; dense vegetation on the right side is close to the line path but I cannot clearly confirm limbs overhanging or contacting the wire due to backlighting and overlapping background canopy. Capping at 6 for unclear geometry with vegetation within the envelope."
3,R00072,37.109931,-122.110072,-1,5,True,"[encroach, severity 6/10] A conductor runs from the utility pole across the frame with tall redwoods and dense foliage close beside its path. The trees appear near the line but exact separation is hard to judge against the busy background canopy; vegetation looks within the envelope but no clear overhang or contact is confirmable, so capped at 6."
3,R00074,37.110318,-122.114505,-1,5,True,"[encroach, severity 6/10] A conductor runs from upper-left across the frame toward a pole around center-left. Heavy sun glare and lens flare obscure much of the wire path, so certainty is limited. Dense foliage on the left rises close to the line and appears to be within the envelope, but no clear contact or overhang can be confirmed. Capping at 6 due to washed-out visibility."
3,R00075,37.110747,-122.114354,-1,5,True,"[encroach, severity 6/10] A conductor runs diagonally across the frame on the right, passing close to dense roadside foliage and tall redwoods. Vegetation appears beside the line within the envelope, but the wire path is partly obscured by backlighting and background canopy, so true contact/overhang cannot be confirmed. Capping at 6 due to unclear geometry."
3,R00076,37.111219,-122.114332,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole on the left across the road; foliage on the left crowds close to the wires within the ~12 ft envelope, but no clear overhang or contact is visible. Backlighting and dense canopy make the exact wire path hard to trace, so severity is capped at 6."
3,R00077,37.111720,-122.114401,-1,5,True,"[encroach, severity 5/10] Conductors span the road with redwoods and dense foliage crowding close to the wire path on both sides, particularly the right-side trees near the line. Foliage appears within the envelope beside the wires but no clear direct overhang or contact is visible; background canopy makes true separation hard to judge."
3,R00078,37.112134,-122.114642,-1,5,True,"[tall_nearby, severity 4/10] Conductors span the road from the pole on the left toward the trees. Tall redwoods flank the line on both sides but there is visible separation between the wires and the dense canopy; no clear overhang or contact of foliage on the conductors is evident. Trees are large and near the line, warranting a tall_nearby classification."
3,R00087,37.113180,-122.117827,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side with a utility pole visible. Tall redwoods and dense foliage crowd close beside the line on the left, within the envelope, but no branch clearly overhangs or contacts the wires. Trees on right have visible separation."
3,R00088,37.113421,-122.112317,-1,5,True,"[encroach, severity 6/10] Conductors span across the road with a utility pole visible mid-frame; dense foliage on the left crowds the wire path and appears within the ~12 ft envelope beside the line, but no clear overhang or contact geometry can be confirmed. Bright backlighting makes the exact wire path partly unclear, so severity is capped at 6."
3,R00091,37.114005,-122.118439,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole toward the right where dense foliage grows close to the wire path within the ~12 ft envelope, but no clear overhang or contact is visible against the bright sky. Vegetation appears beside rather than directly on the line."
3,R00098,37.114503,-122.113917,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole on the left across the scene. Dense tree canopy on the left crowds the line span with foliage very close beside/within the envelope, but no clear branch-on-wire contact or direct overhang is visible against the sky. Vegetation appears to be encroaching the conductor corridor rather than confirmed touching."
3,R00117,37.115839,-122.118490,-1,5,True,"[encroach, severity 6/10] A thin conductor is faintly visible crossing the upper portion of the frame, passing near dense foliage of tall trees. The wire path is partly obscured and hard to trace, so per the rubric I cap severity at 6. Vegetation appears close to the line but no clear contact or definitive overhang geometry can be confirmed."
3,R00133,37.117573,-122.119643,-1,5,True,"[encroach, severity 6/10] A faint conductor is visible crossing the upper-left portion of the frame, with dense foliage from surrounding trees close to the wire path. The geometry is unclear due to heavy backlit canopy, so contact cannot be confirmed. Capping at 6 because the wire path is only faintly discernible against the dense background vegetation."
3,R00136,37.117743,-122.106462,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole across the top of the frame with strong backlighting/sun glare making the wire path hard to trace. A tall central conifer rises close to the line span and dense foliage is adjacent within the envelope, but no clear branch-on-wire contact or definite overhang is visible. Capping at 6 due to glare and unclear wire path."
3,R00143,37.118202,-122.113924,-1,5,True,"[encroach, severity 6/10] A utility pole is visible right of center with conductors running along the road, and dense tree foliage on the left crowds toward the line area. However the exact wire path is hard to trace against bright sky and background canopy, so contact/overhang cannot be confirmed. Vegetation appears within the envelope beside the conductors; capping at 6 due to unclear geometry."
3,R00146,37.118411,-122.103313,-1,5,True,"[encroach, severity 6/10] Conductors run right-to-left from the pole toward dense redwood canopy on the right side of the road. Trees are very close to and appear to intrude on the wire envelope on the right, but foliage there is largely background canopy and no distinct branch is clearly seen overhanging or touching a specific conductor. Backlit/hazy sky makes exact wire path uncertain, so capping at 6."
3,R00151,37.118591,-122.119497,-1,5,True,"[tall_nearby, severity 6/10] Conductors span from the pole at upper left across the frame, with tall redwoods immediately adjacent. Trees clearly encroach the line envelope, but the exact wire path is faint against bright sky and background canopy, making true overhang/contact unclear. Capping at 6 due to washed-out, low-contrast wire visibility."
3,R00156,37.118865,-122.114174,-1,5,True,"[encroach, severity 6/10] Conductors span the road with dense foliage on both sides. Trees on the left crowd toward the wire path but no clear contact or direct overhang is visible; background canopy behind the wires makes geometry ambiguous, so capped at 6."
3,R00159,37.119008,-122.120734,-1,5,True,"[tall_nearby, severity 6/10] Conductors run along the right side of the road with tall redwoods and dense canopy immediately adjacent on the right. The wires pass close to the large trees but no specific branch is clearly overhanging or contacting a conductor; backlighting and dense background canopy make the exact wire path hard to confirm, so capped at 6."
3,R00162,37.119301,-122.105652,-1,5,True,"[encroach, severity 6/10] A single conductor spans across the sky from the pole toward the right. Dense foliage on both sides is very close to the pole and the wire path near it, but the span crossing open sky shows clear separation from vegetation. Vegetation is beside the line within the envelope rather than clearly overhanging or contacting; no direct contact geometry visible."
3,R00164,37.119363,-122.103818,-1,5,True,"[encroach, severity 6/10] Conductors span across the frame with tall redwoods and dense foliage on both sides very close to the wire path, especially on the right where trees rise well above the line. Strong sun glare/lens flare on the right obscures the exact wire-to-branch geometry, so contact cannot be confirmed; capping at 6. Vegetation appears to encroach within the envelope beside the line rather than clearly overhanging it."
3,R00165,37.119410,-122.112870,-1,5,True,"[encroach, severity 6/10] A single conductor spans diagonally across the frame with tall redwoods immediately adjacent to its path on the right side. Foliage appears close to the line but the exact separation is obscured by lens blur/glare on the right, so contact cannot be confirmed. Capping at 6 due to unclear wire path in the blurred region."
3,R00167,37.119426,-122.122035,-1,5,True,"[tall_nearby, severity 4/10] Conductors span the road with visible clear sky behind most of the span. Tall redwoods line both sides but show separation from the wires; no branches clearly overhang or contact the conductors in the visible path."
3,R00169,37.119443,-122.115225,-1,5,True,"[encroach, severity 6/10] Conductors run left-to-right from the pole; dense tree canopy on the left extends up toward the wire path with foliage close to the line, but exact separation is hard to confirm against background canopy. Vegetation appears within the envelope beside the conductors rather than clearly overhanging or contacting."
3,R00171,37.119541,-122.116857,-1,5,True,"[tall_nearby, severity 6/10] Conductors run along the left side and cross the scene, with tall redwoods immediately adjacent to the line near the pole. Dense foliage is very close to the wire path but no clear branch-on-wire contact is visible; backlit conditions make the exact geometry ambiguous, so severity is capped at 6."
3,R00176,37.119678,-122.105058,-1,5,True,"[encroach, severity 6/10] Conductors are faintly visible crossing the sky on the right, running near the dense canopy of the large tree and redwoods. Dense foliage appears to encroach into the line envelope, but the wire path is thin and hard to trace against the bright sky and background canopy, so direct contact or overhang cannot be confirmed. Capping at 6 due to unclear wire geometry."
3,R00184,37.119956,-122.111309,-1,5,True,"[encroach, severity 5/10] Heavy sun glare and lens flare wash out much of the left side where conductors run. Dense vegetation on the left appears close to the conductor path but no clear contact or overhang can be confirmed. Given the degraded visibility, severity capped at 6; rating 5 for vegetation beside the line within the envelope."
3,R00185,37.120269,-122.109969,-1,5,True,"[encroach, severity 5/10] Conductors span across the scene with tall redwoods and dense foliage flanking the line, particularly on the right where trees appear within the ~12 ft envelope beside the wires. No clear direct contact or overhang is visible against the sky; much of the dense canopy is background. Foliage on the right edge is close to the line path but separation is ambiguous due to backlighting."
3,R00193,37.120523,-122.109504,-1,5,True,"[tall_nearby, severity 4/10] Conductors run from upper left across the frame with tall redwoods and dense vegetation on both sides. Backlit/sun glare makes the wire path partially unclear, but no branch is clearly overhanging or contacting the visible conductor span. Trees are tall and near but show separation from the line."
3,R00194,37.120577,-122.120239,-1,5,True,"[encroach, severity 6/10] A utility pole with conductors runs along the right side of the driveway. Tall redwoods and dense foliage flank the line closely, with vegetation appearing within the envelope beside the conductors, but no clear overhang or contact is visible. The wire path is partly obscured by branches/backlighting, so severity is capped at 6."
3,R00200,37.120746,-122.117916,-1,5,True,"[encroach, severity 6/10] A utility pole with conductors runs along the right side; dense vegetation is immediately adjacent to and possibly touching the pole and lines on the right, but the wire path is partly obscured by foliage making contact hard to confirm. Capping at 6 due to unclear geometry."
3,R00207,37.121264,-122.110591,-1,5,True,"[tall_nearby, severity 3/10] A single conductor is faintly visible crossing the upper left of the frame, but the wire path is largely unclear against the sky and dense canopy. Tall redwoods and dense trees line both sides of the road, but no branch is clearly seen contacting or overhanging the visible conductor span. Rated as tall trees near line with apparent separation."
3,R00208,37.121348,-122.118300,-1,5,True,"[tall_nearby, severity 6/10] Conductors run across the upper right, spanning between the tall redwoods along the road. Dense foliage is close on the right side near the line path, but the specific wire-vegetation geometry is hard to distinguish against the background canopy and backlighting. Cannot confirm direct overhang or contact, so capping at 6."
3,R00217,37.121810,-122.119386,-1,5,True,"[encroach, severity 6/10] Conductors run diagonally across the upper frame with dense redwood canopy and foliage close to the wire path on both sides, but true contact/overhang geometry is hard to confirm against the busy background canopy. Foliage appears within the envelope beside the line; capping at 6 due to visual ambiguity."
3,R00223,37.122290,-122.119731,-1,5,True,"[unclear, severity 6/10] Conductors run diagonally from upper left but their path becomes obscured by heavy lens flare and glare on the right side of the frame. Dense foliage on the left grows very close to the wire path, suggesting encroachment within the envelope, but I cannot confirm actual contact or overhang because the wire trajectory is lost in the bright glare. Capping at 6 due to unclear wire path."
3,R00228,37.122581,-122.125787,-1,5,True,"[encroach, severity 6/10] Conductors span from the pole at right across the frame, but foliage is dense and dark making the exact wire path hard to trace against the background canopy. Vegetation appears close to/beside the lines on the upper left, but contact cannot be reliably confirmed given the low-light, cluttered geometry, so capped at 6."
3,R00231,37.122959,-122.126421,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the frame with tall redwoods and dense roadside vegetation nearby, but there is visible separation between the wires and foliage. No clear overhang or contact is evident; vegetation runs mostly beside/below the wire path."
3,R00232,37.122963,-122.120013,-1,5,True,"[tall_nearby, severity 4/10] Conductors visible as diagonal lines across upper portion of the frame. Tall trees and dense canopy are near the line path, but the wires appear to pass through relatively open sky with visible separation from the foreground foliage. No clear overhang or contact geometry is discernible; dense canopy is mostly background."
3,R00233,37.122980,-122.123515,-1,5,True,"[encroach, severity 6/10] Overhead conductors run across the upper-left and toward the right. On the left, a deciduous tree's foliage is very close to the wire path, appearing to encroach within the envelope, but the exact geometry is ambiguous against the sky/background. No clear contact or definite overhang can be confirmed, so capped at moderate encroachment."
3,R00238,37.123135,-122.110682,-1,5,True,"[tall_nearby, severity 4/10] Conductors run across the frame from upper left to the pole on the right. Tall redwoods and dense foliage surround the line, but the wire path over the road shows visible separation from foreground vegetation. No branch clearly overhangs or contacts the conductors; background canopy is behind the wires."
3,R00242,37.123404,-122.119990,-1,5,True,"[encroach, severity 6/10] Conductors run left-to-right across the upper frame with dense foliage crowding along the wire path, particularly near the large redwood trunk at center where branches sit close beside the line. No clear branch-on-wire contact or direct overhang is visible; the merging appears partly from background canopy, so I cap at encroachment within the envelope rather than contact."
3,R00244,37.123428,-122.124225,-1,5,True,"[encroach, severity 5/10] Conductors run from the utility pole across the road with dense vegetation crowding the left side near the pole. Foliage appears beside the wires within the envelope but no clear overhang or contact is visible; tall redwoods stand behind with separation from the wire path."
3,R00247,37.123457,-122.126646,-1,5,True,"[encroach, severity 6/10] Conductors run from upper left across to the utility pole; dense redwood foliage on the left crowds close to the wire path in the ~12ft envelope, but backlit/hazy sky makes exact separation unclear. No definitive overhang or contact visible, so capped at 6."
3,R00249,37.123538,-122.115418,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the scene against dense forest canopy. Trees on both sides are tall and close to the wire path, with foliage near the lines, but no branch clearly contacts or overhangs a specific conductor. Background canopy behind the wires makes contact hard to confirm, so capping at 6 for encroachment within the envelope."
3,R00250,37.123565,-122.110707,-1,5,True,"[tall_nearby, severity 4/10] Conductors are faintly visible crossing the upper-left over the road, with large redwoods nearby. Sun glare and dense background canopy make the wire path hard to trace, but there is no clear direct contact or overhang visible; tall trees stand near the line with apparent separation. Capped due to unclear wire visibility."
3,R00253,37.123771,-122.119710,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole across the road toward the right treeline, where dense foliage is close to the wire path. Backlighting and dense canopy make it hard to confirm whether the greenery on the right is actually touching or just behind the line, so capping at 6. Vegetation appears to be within the envelope beside the conductors rather than clearly overhanging or contacting."
3,R00259,37.123945,-122.123485,-1,5,True,"[encroach, severity 5/10] Conductors run from the utility pole on the left toward the right; dense vegetation and shrubbery on the left side is beside the line within the envelope, but no clear branch overhang or contact is visible. Large redwoods stand tall near the line with apparent separation."
3,R00265,37.124361,-122.120748,-1,5,True,"[encroach, severity 5/10] Conductors run from the pole on the left across the intersection. Dense tree canopy on the left is beside the line near the pole, within the envelope, but no clear overhang or contact is visible. Strong sun glare partially obscures the wire path on the right side."
3,R00266,37.124383,-122.128608,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the frame from the pole with crossarm at right. Tall redwoods and conifers flank the line on both sides, but the wire path over the road shows clear sky separation from foliage. No branches directly overhanging or contacting the visible conductors; trees are near but with visible separation."
3,R00268,37.124420,-122.127438,-1,5,True,"[encroach, severity 6/10] A utility pole with crossarm is visible center-left, but the conductor path is largely obscured by dense foliage. Vegetation appears very close to and possibly enveloping the wires, but the exact geometry is unclear given the busy background canopy. Capping at 6 due to unclear wire path."
3,R00269,37.124455,-122.129159,-1,5,True,"[tall_nearby, severity 4/10] Conductors span across the scene between poles left and right. Tall redwoods stand near the line corridor, but the visible wires show separation from the foliage; dense canopy is largely behind/below the wire path rather than in contact. No clear overhang directly over the conductors."
3,R00278,37.124894,-122.125799,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the right side of the road with a large redwood trunk and palm fronds nearby. The wires appear to pass in front of or beside the trees with visible separation; no clear overhang or contact geometry is evident, so this reads as tall trees near the line."
3,R00281,37.125000,-122.126873,-1,5,True,"[tall_nearby, severity 6/10] Utility bucket truck is actively working on the line, and tall redwoods stand close to the conductors on the left. Conductor path is partially obscured by lens flare/glare on the right, so I cannot confirm direct overhang or contact. Capping at 6 due to unclear wire path in the washed-out area; visible geometry shows tall trees near the line but no clearly demonstrated contact or overhang."
3,R00285,37.125201,-122.127524,-1,5,True,"[encroach, severity 6/10] Conductors span the road with dense redwood foliage on both sides very close to the wire path, but the exact geometry is hard to confirm against the bright backlit canopy. Vegetation appears within the envelope beside the lines; no clear contact or definite overhang visible, so capped at 6."
3,R00288,37.125261,-122.120154,-1,5,True,"[encroach, severity 6/10] Conductors run across the frame from the pole; tall redwoods stand very close to the line path on the right, with foliage in the vicinity of the wires. Backlighting and dense canopy make it hard to confirm actual overhang or contact, so severity is capped at 6."
3,R00289,37.125301,-122.129243,-1,5,True,"[tall_nearby, severity 4/10] Conductors are faintly visible on the right side crossing over the road, with tall redwoods adjacent. The wire path is dim and partly obscured, but no clear overhang or contact is evident; tall trees stand near the line with apparent separation. Low light limits certainty."
3,R00292,37.125428,-122.128189,-1,5,True,"[encroach, severity 6/10] Conductors span diagonally across the frame; on the right side dense tree foliage crowds close to the wire path, appearing to encroach within the envelope, but the exact geometry is ambiguous against the background canopy so I cannot confirm overhang or contact. Capping at 6 due to unclear wire path in the dense foliage."
3,R00293,37.125557,-122.129856,-1,5,True,"[tall_nearby, severity 4/10] Conductors span the road with visible sky background; tall redwoods flank the line but no branches are seen directly overhanging or contacting the wires. Separation appears adequate in this view."
3,R00300,37.125756,-122.130314,-1,5,True,"[encroach, severity 6/10] Conductors run from the utility pole on the right into dense roadside canopy. Foliage appears close to the line path on both sides, but the exact wire geometry against the background forest is hard to resolve, so I cap at 6. No clear single-branch contact or distinct overhang can be confirmed."
3,R00302,37.125913,-122.129414,-1,5,True,"[encroach, severity 5/10] A power line runs along the left side of the road with a utility pole visible. Dense roadside vegetation on the left crowds close to the conductor path within the envelope, but no clear overhang or contact is visible against the bright sky. Wire path is thin and partly obscured, so I cap at moderate encroachment."
3,R00304,37.126055,-122.130931,-1,5,True,"[tall_nearby, severity 6/10] A single conductor runs diagonally across the upper portion of the frame. Numerous tall trees flank the line, and dense foliage on the right side approaches the wire path, but the exact geometry is hard to resolve against the busy canopy. No clear branch contact or definite overhang is confirmable, so capping at 6 due to unclear wire/foliage separation."
3,R00319,37.126699,-122.125947,-1,5,True,"[encroach, severity 6/10] Dense vegetation on the right rises close to the conductors running from the pole toward the trees. Foliage appears within the clearance envelope beside the lines, but the sun glare and dense canopy make it hard to confirm actual overhang or contact, so capping at 6."
3,R00320,37.126711,-122.122748,-1,5,True,"[encroach, severity 6/10] Conductors run from the pole on the right along the roadside with dense trees and foliage close beside them. Vegetation appears within the envelope beside the wires, but no clear overhang or contact is visible; much of the green behind the line is background canopy, so capped at moderate encroachment."
3,R00329,37.127170,-122.124160,-1,5,True,"[encroach, severity 6/10] Conductors run across the frame from the utility pole toward tall redwoods on the right. Dense foliage is very close beside the line path on the right, but the exact wire geometry against the background canopy is unclear, so capping at 6. No clearly visible direct contact or overhang can be confirmed."
3,R00334,37.127437,-122.131919,-1,5,True,"[encroach, severity 6/10] A single conductor spans across the frame with dense redwood and mixed canopy foliage immediately behind and beside it, especially on the right where tall trees crowd the line. Foliage appears close to the wire path but true contact/overhang geometry cannot be confirmed against the background canopy in this lighting, so severity is capped at encroachment level."
3,R00339,37.127575,-122.114008,-1,5,True,"[encroach, severity 6/10] Conductors run across the upper frame through dense forest. Foliage on the left encroaches near the wire path within the envelope, but no clear direct contact or overhang is visible against the busy background canopy. Shadowed/backlit conditions make exact geometry uncertain, so capped at 6."
3,R00342,37.127839,-122.132052,-1,5,True,"[encroach, severity 6/10] A utility pole with crossarm is visible center-right, with conductors running from it. Dense vegetation on the right embankment is adjacent to the line, but the actual wire path against the bright sky is thin and hard to trace where it crosses toward the trees. No clear overhang or contact geometry is confirmed; foliage sits beside rather than clearly over the conductors, so capped at moderate encroachment."
3,R00345,37.127997,-122.124541,-1,5,True,"[encroach, severity 6/10] Conductors span from the pole across the road with tall redwoods and a deciduous tree beside the line. Vegetation appears near the wires within the envelope, particularly the tree at right, but no clear overhang or contact is visible against the bright backlit sky. Wire path partly washed out by glare, so capping at 6."
3,R00348,37.128108,-122.113866,-1,5,True,"[tall_nearby, severity 4/10] Conductors run across the upper left of the frame with tall redwoods and mixed trees nearby. Foliage appears behind and near the wires but no clear branch overhangs or contacts a conductor; visible separation between wire path and dense canopy."
3,R00350,37.128161,-122.132448,-1,5,True,"[tall_nearby, severity 4/10] A power pole with conductors is visible on the left, running along the road. Tall trees flank both sides but the conductors near the pole appear to have visible separation from the dense foliage. No clear overhang or contact is evident along the visible wire path; background canopy is behind the lines."
3,R00355,37.128427,-122.123012,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side and cross toward the pole on the right around mid-image. Dense roadside vegetation on the left is adjacent to the line span within the envelope, but no branch clearly overhangs or contacts the conductors. Tall redwoods flank the corridor with separation, so this reads as beside-line encroachment rather than overhang or contact."
3,R00356,37.128436,-122.117367,-1,5,True,"[encroach, severity 6/10] Conductors run from the utility pole toward the right where dense tree canopy grows immediately adjacent to the line. Foliage appears to be within the clearance envelope beside the wires, but I cannot confirm direct overhang or contact due to the backlit angle and overlapping background canopy. Capping at 6."
3,R00358,37.128495,-122.114128,-1,5,True,"[encroach, severity 6/10] Conductors run across the frame with dense foliage from a large conifer on the right side very close to the wire path. The tree crown appears to be within the clearance envelope beside the lines, but the exact geometry is hard to confirm against the busy background canopy, so severity is capped at encroachment rather than confirmed overhang/contact."
3,R00360,37.128508,-122.117876,-1,5,True,"[encroach, severity 6/10] Conductors run along the left side with dense foliage directly beside the wire path within the envelope, but the geometry does not clearly show contact or overhang. Background canopy makes the wire path ambiguous, so severity is capped at 6."
3,R00361,37.128509,-122.121751,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the frame with dense redwood/fir foliage on the right side and tall trees on the left near the line path. Foliage on the right appears close to the wires within the envelope, but I cannot confirm direct overhang or contact due to overlapping background canopy. Capping at 6 given the ambiguous geometry."
3,R00364,37.128584,-122.118432,-1,5,True,"[encroach, severity 6/10] Multiple conductors span the upper right of the frame. Dense vegetation on the right side rises toward the line path and appears to be within the envelope beside the wires, but I cannot confirm direct overhang or contact. Tall redwoods near the pole also present, but separation from the visible wires cannot be clearly resolved, so severity is capped at 6."
3,R00365,37.128616,-122.120837,-1,5,True,"[encroach, severity 6/10] Conductor spans diagonally across the frame with dense foliage on the right side very close to the wire path, but the exact geometry is hard to confirm against the background canopy. Vegetation appears within the envelope beside the line rather than clearly overhanging or touching, so capped at 6."
3,R00367,37.128695,-122.115554,-1,5,True,"[encroach, severity 5/10] Conductors run along the left side of the road past a utility pole. Dense redwood and deciduous foliage crowds beside the wire path within the clearance envelope, but no clear overhang or contact is visible; the wire path is partly obscured by background canopy."
3,R00368,37.128716,-122.119085,-1,5,True,"[encroach, severity 6/10] Conductors run from the utility pole on the left across the scene, with dense foliage on the left side directly adjacent to the wire path near the pole. Vegetation appears beside the conductors within the envelope, but no clear overhang or contact geometry is visible; much apparent overlap is background canopy behind the wires. Bright backlighting makes precise wire path hard to trace, so capping at 6."
3,R00370,37.128787,-122.119643,-1,5,True,"[tall_nearby, severity 4/10] Conductors run along the left side of the road with visible separation from the tree line. Tall redwoods are abundant nearby, but no branches are clearly overhanging or contacting the wires; the dense canopy is mostly background. Rating tall_nearby with separation."
